Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,ua1b,ua1c,ua1d,ua1f,ua1g,ua1h,ua1m,ua1p,ua1q,ua1r,ua1s,ua1t,ua1w,ua1z,ua2b,ua2c,ua2d,ua2f,ua2g,ua2h,ua2m,ua2p,ua2q,ua2r,ua2s,ua2t,ua2w,ua2z,uaap,uabi,uabr,uacq,uaen,uagi,uagp,ualp,uamn,uani,uarm,uawt,ubba,ubdg,ubdi,ubld,uble,ubpr,ubpx,ubpy,ubs1,ubs2,ubsi,ubsl,ubui,ucam,ucar,ucbo,ucbs,uclb,uclg,uclr,ucol,ucpt,ucs1,ucs2,ucua,udaa,udea,udef,udep,udl1,udl2,udp1,udp2,udtm,udty,udu1,udu2,udup,uept,uerd,ufle,ufma,ufoo,ufor,ufrd,ugol,ugor,uhab,uhd1,uhd2,uhhb,uhhd,uhhm,uhom,uhot,uhpm,uhpr,uhrt,uibo,uico,uimz,uinp,uint,uisz,ulba,ulbd,ulbs,ulev,ulfi,ulfo,ulos,ulpx,ulpy,ulpz,ulsz,ulum,ulur,uma1,uma2,umas,umdl,umh1,umh2,umis,umpi,umpm,umpr,umvf,umvh,umvr,umvs,umvt,umxp,umxr,unam,unbm,unbr,unsf,uocc,uori,upap,upat,upaw,upgr,upoi,upra,upri,upro,upru,uprw,uqd1,uqd2,urac,urb1,urb2,urpg,urpo,urpp,urpr,urqc,urtm,urun,usca,uscb,usd1,usd2,useu,usew,ushb,ushh,ushr,ushu,ushw,ushx,ushy,usid,usin,usle,uslz,usma,usnd,uspa,uspe,usr1,usr2,usrg,ussc,ussi,usst,ustp,ustr,utaa,utar,utc1,utc2,utcc,utco,utip,utpr,utub,utyp,uubs,uuch,uver,uwal,uwu1,uwu2
o10A,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNWolf.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""units\\critters\\BrownWolf\\BrownWolf.mdl""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""小狗""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,130.0,1.3,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""Wolf""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,130.0,1,1
o10B,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNPenguin.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""units\\critters\\PackHorse\\PackHorse.mdl""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""驮马""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,130.0,0.78,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""KnightNoRider""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,130.0,1,1
o10C,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNAbomination.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""units\\undead\\Abomination\\Abomination.mdl""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""迷你屠夫""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,130.0,0.52,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""Abomination""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,130.0,1,1
o10D,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNGrunt.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""units\\orc\\Grunt\\Grunt.mdl""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""兽人步兵""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,130.0,1.04,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""Grunt""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,130.0,1,1
o10E,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNGoblinSapper.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""units\\creeps\\GoblinSapper\\GoblinSapper.mdl""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""迷你哥布林""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,130.0,0.78,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""GoblinSapper""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,130.0,1,1
o200,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""units\\nightelf\\DruidoftheTalon\\DruidoftheTalon.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""乌鸦""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,1.0,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""DruidoftheTalonMorphed""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
o201,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""units\\critters\\Vulture\\Vulture.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""小秃鹫""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,1.5,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""Vulture""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
o202,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""units\\creeps\\GoblinZeppelin\\GoblinZeppelin.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""地精飞艇""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,0.7,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""GoblinZeppelin""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
o203,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""units\\critters\\SnowOwl\\SnowOwl.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""雪枭""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,1.5,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""SnowOwl""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
o204,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""units\\creeps\\NetherDragon\\NetherDragon.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""迷你蝮蛇""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,0.6,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""NagaRoyalGuard""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
o205,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""units\\undead\\FrostWyrm\\FrostWyrm.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""冰霜巨龙""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,0.5,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""FrostWyrm""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
o10F,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNTheCaptain.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""Skin_Hero\\CourierDragonKnightBabyWalk.mdl""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""龙骑士宝宝信使""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,200.0,0.9,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""Captain""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,200.0,1,1
o206,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNAzureDragon.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""Skin_Hero\\CourierDragonKnightBabyFly.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""龙骑士宝宝信使""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,300.0,0.7,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""AzureDragon""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,300.0,1,1
o10G,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNSheep.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""Skin_Hero\\CourierSheepWalk.mdl""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""|cffff9900羊咩咩|r""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,130.0,1.5,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""SheepRandomSounds""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,130.0,1,1
o207,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNSheep.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""Skin_Hero\\CourierSheepFly.mdl""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""|cffff9900羊咩咩的灵魂|r""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,1.3,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""SheepRandomSounds""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
o10H,nech,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""normal""","""""",,,"""AInv""",0.0,500.0,0,0,0.0,,0,"""""","""Flesh""",,15,0,0,1,0.15,,0,0,0.0,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""",,"""""",0,0.0,,0.0,0.0,0.0,0.0,2.0,"""medium""",0,0,2.0,0,20.0,1,0,0,4,0.0,0,0,,0.0,0.0,0,0,0,0,,75,0.5,"""Always""",0,"""ReplaceableTextures\\CommandButtons\\BTNCritterChicken.blp""",60.0,0.0,0,0.0,0,0,0,0,,,0,0.0,0.0,60.0,0.0,0,0,,,0,"""Skin_Hero\\CourierPilotpigWalk""",,,100,0,0,0.0,0.0,0.0,0.5,350,"""foot""",60.0,60.0,"""小猪飞行员""",0,0,,0.0,0,"""""","""""",0.0,"""""",100,"""""",2,,0,60.0,0.0,0.0,"""human""",0.0,0.0,0,0,0,0,,1,130.0,1.0,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",50.0,1,"""Shadow""",50.0,25.0,25.0,350,350,0,0.0,0,"""""","""Objects\\Spawnmodels\\Orc\\OrcSmallDeathExplode\\OrcSmallDeathExplode.mdl""",,0.0,0.0,0,0.9,,0,0.0,0,,"""ground""",1,1,0,-1,"""动物信使""",,"""动物信使为你运输物品。""","""ancient""","""""",,0,130.0,1,1
o208,nech,0,0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""normal""",,0,0.0,0,0,"""""",0,,"""""",0,0,0,"""unknown""","""""",,,"""AInv""",0.0,600.0,0,0,0.0,"""alternate""",0,"""""おなに""alternate""","""Flesh""",,300,0,0,22,0.15,"""alternate""",1,0,0.57,0.0,0,,,,1,0,0.0,255,255,255,16.0,0.0,"""""","""""","""UI\\Widgets\\Console\\Human\\infocard-druidoftalon.blp""","""""",0,10.0,,0.0,0.0,0.6,0.0,4.335,"""none""",0,0,2.0,2,20.0,1,0,0,2,0.0,135,135,,0.0,0.0,0,0,0,0,"""T""",150,0.0,"""none""",0,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",60.0,0.0,0,0.0,0,0,0,10,,,0,0.0,0.0,60.0,0.0,20,20,,,0,"""Skin_Hero\\CourierPilotpigFly""",,,0,0,0,0.0,90.0,240.0,0.6,430,"""fly""",33.0,25.0,"""小猪飞行员""",0,0,,0.0,1,"""""","""""",0.0,"""""",100,"""""",3,,0,61.0,0.0,0.0,"""human""",0,0.0,0,1,0,0,,22,260.0,1.0,1,0.0,0.0,"""e105,e106,e107,e10A""",0,"""""",120.0,1,"""ShadowFlyer""",120.0,60.0,60.0,400,400,0,230.0,3,"""""",,,0.0,0.0,30,1.25,,0,0.0,0,,"""air""",1,1,0,-1,"""飞行信使""",,"""飞行信使为你运输物品。""","""ancient""","""""",,0,260.0,1,1
