Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,Eat1,Eat2,Eat3,Gho1,Gho2,Had1,Htb1,Iagi,Iatt,Idef,Ihid,Iint,Isib,Istr,Isx1,Ncl1,Ncl3,Ncl4,Ncl5,Ncl6,Neg1,Neg2,Neg3,Neg4,Neg5,Neg6,Neu1,Neu3,Neu4,Nso1,Nso3,Owk1,Owk2,Owk3,Owk4,Ply1,Ply2,Ply3,Ply4,Ply5,Prg1,Prg3,Prg4,Prg5,Uls1,Uls2,Uls3,Uls4,Uls5,Ulsu,Usl1,aani,aare,aart,abpx,abpy,abuf,acap,acat,acdn,achd,adur,aeat,aefl,aefs,ahdu,aher,ahky,aite,alev,alsk,amat,amcs,amsp,anam,ansf,aord,aorf,aoro,arac,aran,arar,areq,aret,arhk,arlv,arpx,arpy,arqa,arut,asat,ata0,atar,atat,atp1,aub1,aubx,auby,bsk1,bsk2,bsk3,fak1,fak2,fak3,fak5
AO53,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 83""","""12""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AD2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefire"", [2]=""faeriefire"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""单位主动技能模板 84""","""1""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AD54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AE2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireoff"", [2]=""faeriefireoff"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,2,,,"""""",,,,"""""",,,,0,"""W""",,2,,,,,"""单位主动技能模板 84""","""2""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AE54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""2""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AF2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireon"", [2]=""faeriefireon"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,2,,,"""""",,,,"""""",,,,0,"""E""",,2,,,,,"""单位主动技能模板 84""","""3""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AF54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""3""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AG2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fanofknives"", [2]=""fanofknives"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,2,,,"""""",,,,"""""",,,,0,"""R""",,2,,,,,"""单位主动技能模板 84""","""4""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AG54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""4""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AH2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""farsight"", [2]=""farsight"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,1,,,"""""",,,,"""""",,,,0,"""D""",,2,,,,,"""单位主动技能模板 84""","""5""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AH54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""5""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AI2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fingerofdeath"", [2]=""fingerofdeath"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,1,,,"""""",,,,"""""",,,,0,"""F""",,2,,,,,"""单位主动技能模板 84""","""6""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AI54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""6""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AJ2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""firebolt"", [2]=""firebolt"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,1,,,"""""",,,,"""""",,,,0,"""U""",,2,,,,,"""单位主动技能模板 84""","""7""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AJ54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""7""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AK2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamestrike"", [2]=""flamestrike"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 84""","""8""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AK54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""8""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AL2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamingarrows"", [2]=""flamingarrows"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,1,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 84""","""9""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AL54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""9""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AM2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamingarrowstarg"", [2]=""flamingarrowstarg"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 84""","""10""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AM54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""10""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AN2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flare"", [2]=""flare"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 84""","""11""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AN54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""11""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AO2C,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""forceboard"", [2]=""forceboard"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 84""","""12""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AO54,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 84""","""12""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AD2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefire"", [2]=""faeriefire"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""单位主动技能模板 85""","""1""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AD55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AE2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireoff"", [2]=""faeriefireoff"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,2,,,"""""",,,,"""""",,,,0,"""W""",,2,,,,,"""单位主动技能模板 85""","""2""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AE55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""2""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AF2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireon"", [2]=""faeriefireon"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,2,,,"""""",,,,"""""",,,,0,"""E""",,2,,,,,"""单位主动技能模板 85""","""3""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AF55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""3""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AG2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fanofknives"", [2]=""fanofknives"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,2,,,"""""",,,,"""""",,,,0,"""R""",,2,,,,,"""单位主动技能模板 85""","""4""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AG55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""4""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AH2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""farsight"", [2]=""farsight"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,1,,,"""""",,,,"""""",,,,0,"""D""",,2,,,,,"""单位主动技能模板 85""","""5""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AH55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""5""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AI2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fingerofdeath"", [2]=""fingerofdeath"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,1,,,"""""",,,,"""""",,,,0,"""F""",,2,,,,,"""单位主动技能模板 85""","""6""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AI55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""6""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AJ2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""firebolt"", [2]=""firebolt"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,1,,,"""""",,,,"""""",,,,0,"""U""",,2,,,,,"""单位主动技能模板 85""","""7""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AJ55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""7""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AK2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamestrike"", [2]=""flamestrike"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 85""","""8""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AK55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""8""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AL2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamingarrows"", [2]=""flamingarrows"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,1,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 85""","""9""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AL55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""9""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AM2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flamingarrowstarg"", [2]=""flamingarrowstarg"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 85""","""10""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AM55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""10""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AN2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""flare"", [2]=""flare"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 85""","""11""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AN55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""11""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AO2D,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""forceboard"", [2]=""forceboard"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,0,,,"""""",,,,"""""",,,,0,"""""",,2,,,,,"""单位主动技能模板 85""","""12""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AO55,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 85""","""12""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AD2E,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefire"", [2]=""faeriefire"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",0,2,,,"""""",,,,"""""",,,,0,"""Q""",,2,,,,,"""单位主动技能模板 86""","""1""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AD56,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 86""","""1""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AE2E,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireoff"", [2]=""faeriefireoff"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",1,2,,,"""""",,,,"""""",,,,0,"""W""",,2,,,,,"""单位主动技能模板 86""","""2""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AE56,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 86""","""2""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AF2E,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""faeriefireon"", [2]=""faeriefireon"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",2,2,,,"""""",,,,"""""",,,,0,"""E""",,2,,,,,"""单位主动技能模板 86""","""3""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AF56,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 86""","""3""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
AG2E,ANcl,,,,,,,,,,,,,,,,"{ [1]=0.0000, [2]=0.0000, }","{ [1]=17, [2]=17, }","{ [1]=0.0000, [2]=0.0000, }","{ [1]=0, [2]=0, }","{ [1]=""fanofknives"", [2]=""fanofknives"", }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""replaceabletextures\\commandbuttons\\btnnothing.blp""",3,2,,,"""""",,,,"""""",,,,0,"""R""",,2,,,,,"""单位主动技能模板 86""","""4""",,,,"""human""","{ [1]=0.0000, [2]=0.0000, }",,,,,,,,,,,,,"""""","{ [1]=""- 无 -"", }","{ [1]=""1"", [2]=""1"", }",,,,,,,,,
AG56,Amgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,"""单位被动技能模板 86""","""4""",,,,"""human""",,,"""""",,,,,,,,,,,,,,,,,,,,,,
